CompanyId,Cik,CikInt,ParentCik,Ticker,ShortName,CompanyName,SapClientId,Duns,IsPublicOrPrivate,ParentDuns,GlobalDuns,Sic,Naics,IndustryId,SectorId,SubSectorId,OfficeId,RegionId,GeographyId,StateId,AuditFirmId,DesignationId,DeloitteProgramId,FortuneRank,RussellTier,IsSp500,RevenueTtm,MarketCap,TotalAssets,FilingDate,FiscalYearEnd,IsActive,CreatedDateTime,UpdatedDateTime,ETL_ROW_HASH
68970,1512673,1512673,NULL,SQ,BLOCK,BLOCK INC (DBA SQUARE INC),NULL,963665638,1,NULL,NULL,7372,511210,9,21,66,217,3,13,6,4,1,NULL,208,1000,NULL,17531587000,33814439936,31364340000,00:00.0,1231,1,09:50.7,01:13.7,7C363C3010C7D5044CF41E7A63E4F0C98DD12A01883091029C042D3C6C8AC9BE
68971,891103,891103,NULL,MTCH,MATCH,MATCH GROUP INC,NULL,175180819,1,NULL,NULL,7370,454111,9,27,56,145,2,5,47,4,1,NULL,836,1000,1,3188843000,11476687872,4182764000,00:00.0,1231,1,52:31.8,01:13.7,300E80CD2B4C6B85273E527A840FD80118110F62BCBD8827153B90BBEA212FB7
68972,1650132,1650132,NULL,FCPT,FOUR CORNERS PROPERTY TRUST,FOUR CORNERS PROPERTY TRUST,NULL,80083039,1,NULL,NULL,6798,525930,3,19,59,217,3,13,6,6,1,NULL,NULL,2000,NULL,223194000,2171003136,2198587000,00:00.0,1231,1,41:02.8,01:06.4,F13D1735D1FF7539548FD29BE15D3608BF360E461C93A2ABBE773EB7EFA8CDA9
68978,1071371,1071371,NULL,CIB,BANCOLOMBIA,BANCOLOMBIA,NULL,880133004,1,NULL,NULL,6029,522110,3,3,9,112,1,7,11,7,3,NULL,NULL,NULL,NULL,4255000000,3164856832,72762000000,00:00.0,1231,1,40:27.2,01:06.0,F0DABE90CF6CEF8FAC6132D7B99C54F9A40821C2AFEDE01480A87DF914D448E3
68981,1422143,1422143,NULL,KURA,KURA ONCOLOGY,KURA ONCOLOGY INC,NULL,962490483,1,NULL,NULL,2834,325412,4,12,35,175,3,10,6,4,1,NULL,NULL,2000,NULL,0,819487936,456306000,00:00.0,1231,1,41:02.8,01:05.5,F3267E3A1E520C5756CDFAF5CD5D1C13E02E529ABFC71158DCF309AA96DC62D8
68992,1651094,1651094,NULL,NULL,ELEVATE CREDIT,ELEVATE CREDIT INC (PARK CITIES ASSET MANAGEMENT),NULL,79432096,0,NULL,NULL,6199,522310,3,3,9,211,2,5,47,2000,2,NULL,NULL,NULL,NULL,496996000,35704296,789215000,00:00.0,1231,1,44:55.7,01:15.1,FCD7056434DCF46225B5952913B3E2C044994B839A67404972BD7F4D1B26C68F
68993,1551986,1551986,NULL,NMTR,9 METERS BIOPHARMA,9 METERS BIOPHARMA INC (FKA INNOVATE BIOPHARMACEUTICALS INC),NULL,79691525,1,NULL,NULL,2834,325412,4,12,35,119,1,2,30,9,1,NULL,NULL,NULL,NULL,NULL,15157913,33147844,00:00.0,1231,1,41:02.9,01:11.1,8201AFD2F7561F9B94FC08F759C78AADC0EAEC86087A8702217FDB8642F34D40
68994,1290677,1290677,911649,TPB,TURNING POINT BRANDS,TURNING POINT BRANDS INC,NULL,146255950,1,NULL,NULL,2100,312229,1,4,21,168,2,4,20,21,1,NULL,NULL,2000,NULL,415013000,360061536,572106000,00:00.0,1231,1,41:02.9,01:15.1,DFF41A63A4975D37CF30DF16266767AC134B1D2781411D219A19BA4E9E988790
68997,1274737,1274737,NULL,XGN,EXAGEN,EXAGEN INC,NULL,131944501,1,NULL,NULL,8071,621511,4,12,35,175,3,10,6,11,1,NULL,NULL,NULL,NULL,45563000,39493160,86221000,00:00.0,1231,1,41:02.9,01:06.0,281B7D659CB03EE21BC828CD355EE7529E43D238E0793B3823EC295C0210E6D8
68999,1721741,1721741,NULL,LAZY,LAZYDAYS HLDG,LAZYDAYS HOLDINGS INC,NULL,81157663,1,NULL,NULL,5500,441210,1,20,61,116,1,7,11,21,1,NULL,NULL,NULL,NULL,1326961000,124965296,830718000,00:00.0,1231,1,41:02.9,01:05.5,5E7B9DE69C3D296D5FA6E34849F6515082FCB42FA372E1EA018E7C3B3D9ED4B9
69008,1606909,1606909,NULL,PANL,PANGAEA LOGISTICS SOLUTIONS,PANGAEA LOGISTICS SOLUTIONS LTD,NULL,79576002,1,NULL,NULL,4412,483111,1,23,70,107,1,12,43,17,1,NULL,NULL,NULL,NULL,699706906,237420320,748241470,00:00.0,1231,1,19:45.7,01:24.0,917D4231702E3A4E4068486EC87D15748CDEC070C71570C1DE1E59D442BAB5DE
69010,1805077,1805077,NULL,EOSE,EOS ENERGY ENTERPRISES,EOS ENERGY ENTERPRISES INC,NULL,117509008,1,NULL,NULL,3690,335912,2,17,83,200,1,16,34,5,1,4,NULL,NULL,NULL,17924000,86697824,106788000,00:00.0,1231,1,41:02.9,01:05.6,EDE2E1EE77B1F2CF197C2F7F2C4708DD7717D5E829031885504CF792D1A941F2
69015,1634447,1634447,NULL,ISUN,ISUN,ISUN INC (FKA THE PECK COMPANY HOLDINGS INC),NULL,80079998,1,NULL,NULL,3674,237130,2,17,83,107,1,12,51,34,1,NULL,NULL,NULL,NULL,76453000,19643580,104631000,00:00.0,1231,1,29:07.0,01:06.2,6C60E4085DA66B50B6F230C58D68D85F62F62FB5C629B5B295AE1D2114E72F00
69030,1659166,1659166,NULL,FTV,FORTIVE,FORTIVE CORP,NULL,80198742,1,NULL,NULL,3823,511210,2,25,33,180,3,15,52,4,1,8,579,1000,1,5825700000,22909083648,15890600000,00:00.0,1231,1,41:02.9,01:06.0,F206F6E152CFB66A0F7454E05906AC9F694ED5CF37C18F6484C44CC2171F0D6E
69035,1645113,1645113,NULL,NVCR,NOVOCURE,NOVOCURE LTD,NULL,221472105,1,NULL,NULL,3841,334510,4,12,37,107,1,12,33,9,3,NULL,NULL,1000,NULL,537840000,7501831680,1191648000,00:00.0,1231,1,41:02.9,01:13.7,C5E135606F5DE990F5C076CBBF36257EF03068ADB2DF03F9B3119CBE3C02C5DB
69036,1642380,1642380,NULL,OCX,ONCOCYTE,ONCOCYTE CORP,NULL,959962015,1,NULL,NULL,2835,621511,4,7,32,201,3,10,6,9,1,NULL,NULL,NULL,NULL,958000,40101612,100091000,00:00.0,1231,1,41:02.9,01:06.2,DD3EB1EA1D08BC560DB06BC4DB66209D385BC0944014BE92E9E038FF3BE18567
69037,1468666,1468666,NULL,SCWX,SECUREWORKS,SECUREWORKS CORP,NULL,126752265,1,NULL,NULL,7372,518210,9,21,66,126,1,1,12,7,1,NULL,NULL,2000,NULL,463475000,121452400,840870000,00:00.0,131,1,41:02.9,01:10.8,31B13CB4469ADD221ADF01503D18A0B298265DE093B01A2D923461B01A799340
69040,1038773,1038773,NULL,SMBK,SMARTFIN,SMARTFINANCIAL INC,NULL,98818011,1,NULL,NULL,6021,522110,3,3,9,128,1,2,46,12,1,NULL,NULL,2000,NULL,161198000,465103936,4637498000,00:00.0,1231,1,41:02.9,01:12.2,360767B49DEC032BDE17816A5A4B94DD0648494AC350E1B3D16118B302F60434
69041,1487843,1487843,NULL,YRIV,YANGTZE RIVER PORT & LOGISTICS,YANGTZE RIVER PORT & LOGISTICS LTD,NULL,79554203,1,NULL,NULL,6500,335211,3,19,57,101,1,16,37,9,1,NULL,NULL,NULL,NULL,0,9276245,382481058,00:00.0,1231,1,34:31.8,56:48.7,13AD5FB1FC01892309D6E06C165577D6652438420428DA1DF74D1BF3B846634B
69043,1445283,1445283,NULL,KA,KINETA,KINETA INC (FKA YUMANITY THERAPEUTICS INC),NULL,3977649,1,NULL,NULL,2834,325412,4,12,35,180,3,15,52,34,1,NULL,NULL,NULL,NULL,1953000,9485037,17435000,00:00.0,1231,1,10:54.9,01:06.2,66138B2BD2FFD2FBCDA8409A8659CEFE32D53CD8EA5B3C754B7D31255C832AB7
69044,1618732,1618732,NULL,NTNX,NUTANIX,NUTANIX INC,NULL,961859605,1,NULL,NULL,7372,511210,9,21,66,187,3,14,6,5,1,15,NULL,1000,NULL,1635888000,6229760512,2357422000,00:00.0,731,1,10:28.1,01:05.7,73EAFAFF4B5647627B0F0D309AE013CC7A8D4FD46134FE083B3980CA2700025F
69047,1582961,1582961,NULL,DOCN,DIGITALOCEAN HLDG,DIGITALOCEAN HOLDINGS INC,NULL,78727391,1,NULL,NULL,7370,511210,9,21,66,101,1,16,37,7,1,NULL,NULL,2000,NULL,576322000,2437279488,1815908000,00:00.0,1231,1,57:27.9,01:07.6,407D3521266253689A90DA2A2F695234B373CB980FA881F9A1FBE49AB3F60941
69053,1661998,1661998,NULL,FIXX,HOMOLOGY MEDICINES,HOMOLOGY MEDICINES INC,NULL,91498298,1,NULL,NULL,2834,325414,4,12,35,107,1,12,22,5,1,4,NULL,NULL,NULL,3208000,67252312,228470000,00:00.0,1231,1,41:02.9,01:14.1,CE5798B2EE1CFF785C10A504A771D8C1567B691AD86D23657C562996E560F18F
69055,1651561,1651561,NULL,TRHC,TABULA RASA HC,TABULA RASA HEALTHCARE INC,NULL,79813244,1,NULL,NULL,7389,518210,4,7,32,131,1,16,34,6,1,NULL,NULL,NULL,NULL,299516000,128297880,384149000,00:00.0,1231,1,41:02.9,01:05.6,D79E49E9BF361C62737A5DB686F0C015C2A0BA289344934F460122AE58BE8B91
69057,1566373,1566373,NULL,FSTX,F-STAR THERAPEUTICS,F-STAR THERAPEUTICS INC (FKA SPRING BANK PHARMACEUTICALS INC),NULL,142681464,1,NULL,NULL,2834,325412,4,12,35,107,1,12,22,21,1,NULL,NULL,NULL,NULL,21175000,114399032,83717000,00:00.0,1231,1,26:14.0,01:07.3,4C3E311364C4769B652AB121C4751B82172CADFB40507DC6DEFF3CF85DB0A712
69058,1539029,1539029,NULL,CLSD,CLEARSIDE BIOMEDICAL,CLEARSIDE BIOMEDICAL INC,NULL,29778767,1,NULL,NULL,2834,325412,4,12,35,126,1,1,12,4,1,NULL,NULL,NULL,NULL,1327000,65607896,51303000,00:00.0,1231,1,50:09.6,01:14.1,6A35B18040A6A8775DA4DCFEE2D477B8E22030B70FD4EF94FE932CB0314E7A52
69067,1649989,1649989,NULL,OTLK,OUTLOOK THERAPEUTICS,OUTLOOK THERAPEUTICS INC,NULL,963380188,1,NULL,NULL,2836,325414,4,12,35,200,1,16,34,6,1,NULL,NULL,2000,NULL,0,241974752,62688430,00:00.0,930,1,21:18.3,01:05.1,1CDDFB7E2A7E1D0977922690E0581EE4EC627CBE74E6EAEF3C1B6E206F31C343
69076,1385818,1385818,NULL,AYTU,AYTU BIOPHARMA,AYTU BIOSPHARMA INC,NULL,828049556,1,NULL,NULL,2834,611519,4,12,35,146,2,9,7,17,1,NULL,NULL,NULL,NULL,105581000,11561933,141436000,00:00.0,630,1,14:14.1,01:07.0,6CBBC0E369A6824587C42494E1983F567344E10243956076AEED203EA8FB0579
69077,1027838,1027838,NULL,TCMD,TACTILE SYSTEMS TECH,TACTILE SYSTEMS TECHNOLOGY,NULL,146295980,1,NULL,NULL,3841,339113,4,12,37,138,2,11,26,17,1,NULL,NULL,2000,NULL,246785000,235406928,254996000,00:00.0,1231,1,41:02.9,01:06.4,F0B15EA266F4A99F78F48D469C01C62BFCCC737341D0E462030BED220D329738
69079,1558583,1558583,NULL,FUV,ARCIMOTO,ARCIMOTO INC,NULL,16807635,1,NULL,NULL,3751,336991,1,2,46,181,3,15,40,5,1,NULL,NULL,NULL,NULL,4950470,67307240,65636856,00:00.0,1231,1,38:23.3,01:04.8,EAB6564F4F1EF23B186C52AE8737EEFE4993333CEB86CEC92D550D1DC0429781
69083,1826892,1826892,NULL,BCAB,BIOATLA,BIOATLA INC,NULL,828106877,1,NULL,NULL,2836,325414,4,12,35,175,3,10,6,4,1,NULL,NULL,NULL,NULL,0,303901056,225736000,00:00.0,1231,1,57:27.9,01:06.7,C1942E3A81847DC9EB58475AD50F87C4201F43FE9D2F5F79DA39D4351E058E12
69091,1111485,1111485,NULL,RXST,RXSIGHT,RXSIGHT INC (FKA CALHOUN VISION INC),NULL,52054413,1,NULL,NULL,3851,339115,4,12,37,201,3,10,6,4,1,NULL,NULL,2000,NULL,49005000,336817824,150164000,00:00.0,1231,1,59:10.4,01:05.6,4EBE2B46B49D74754F5B003AA189FA190D4573A88167A1CDBAB84A97AD090A6D
69095,1822791,1822791,NULL,CLNN,CLENE,CLENE INC,NULL,117903627,1,NULL,NULL,2834,325412,4,12,35,183,3,15,48,5,1,4,NULL,NULL,NULL,473000,70129008,44493000,00:00.0,1231,1,42:20.2,01:06.0,2643D4EC53EAD2BB01ACF2CF2EFBF231923417DA695948C629A586668CDBCEE8
69099,1629261,1629261,NULL,LBCC,LONG BLOCKCHAIN,LONG BLOCKCHAIN CORP,NULL,79854484,1,NULL,NULL,2080,312111,3,3,9,208,1,16,37,34,1,NULL,NULL,NULL,NULL,2894109,152087,12964370,00:00.0,1231,1,39:02.2,56:48.7,9392934FC4F7897533F8425FF3E60C64A89FA0BB55E63C541A41C700A3C1BF31
69120,1704711,1704711,NULL,FNKO,FUNKO,FUNKO INC,NULL,621507313,1,NULL,NULL,3944,339931,1,4,50,180,3,15,52,4,1,NULL,NULL,2000,NULL,1322706000,501562656,1091145000,00:00.0,421,1,41:03.0,01:05.6,8CB17AFFF6E7252A7357879C5BACB976966356A2BC2CEEDA1490FBD5EFE83495
69125,1845022,1845022,NULL,BASE,COUCHBASE,COUCHBASE INC,NULL,55065343,1,NULL,NULL,7372,511210,9,21,66,187,3,14,6,7,1,NULL,NULL,2000,NULL,154824000,751650688,253039000,00:00.0,131,1,57:27.9,01:05.6,48A9665ED4E7289EA967647BE88852B54025789EC5E451CD7CA93752E2A04073
69134,1607939,1607939,NULL,UDMY,UDEMY,UDEMY INC,NULL,47130860,1,NULL,NULL,8200,611710,8,13,27,217,3,13,6,5,1,4,NULL,2000,NULL,629097000,1466926080,737568000,00:00.0,1231,1,07:56.3,01:05.1,2DF6207EF7D70B3B1B20D7BDC9DB2796B95859439E2F0A2B26D9ABABCDE6D14B
69143,1640147,1640147,NULL,SNOW,SNOWFLAKE,SNOWFLAKE INC,NULL,31802369,1,NULL,NULL,7372,518210,9,21,66,182,3,15,29,7,1,NULL,NULL,1000,NULL,2065659000,57260879872,7722322000,00:00.0,131,1,57:27.9,01:09.3,10920295C5CF1A1387D938970F7CF5E525EFF1AF5B701E24EB18BD313AF1CCFA
69157,1658566,1658566,NULL,PR,PERMIAN RES,PERMIAN RESOURCES CORP (FKA CENTENNIAL RESOURCE DEVELOPMENT INC),NULL,80170444,1,NULL,NULL,1311,211111,2,26,44,146,2,9,7,6,1,NULL,NULL,2000,NULL,2131265000,2671514880,8492592000,00:00.0,1231,1,41:03.0,01:05.5,AD6D19812F98290B0184C2708759D45C26118888E82140D2E6DEE1C0CD0B24B3
69158,1659617,1659617,NULL,MBRX,MOLECULIN BIOTECH,MOLECULIN BIOTECH INC,NULL,80110202,1,NULL,NULL,2834,325412,4,12,35,154,2,9,47,17,1,NULL,NULL,NULL,NULL,0,32349444,57422000,00:00.0,1231,1,24:17.5,01:10.8,8FE7F763E127652D72F47405F7ECB93E561564EEB87AF93FFD980F88BAF27538
69159,1650664,1650664,NULL,EDIT,EDITAS MEDICINE,EDITAS MEDICINE INC,NULL,79328955,1,NULL,NULL,2836,325414,4,12,35,107,1,12,22,4,1,NULL,NULL,2000,NULL,19712000,617491392,514321000,00:00.0,1231,1,41:03.0,01:24.2,D8B80B6B4B0D889D4DBC87A4133CC1E28F95780DF64E66877D23B245A0DCD449
69161,1666071,1666071,NULL,CDLX,CARDLYTICS,CARDLYTICS INC,NULL,26347389,1,NULL,NULL,7370,518210,9,27,56,126,1,1,12,5,1,7,NULL,2000,NULL,298542000,193356896,691236000,00:00.0,1231,1,10:28.1,01:05.6,D62AC9C0C53196D743943E10835AE8C9DA335D470E731141DAB04608CD495961
69168,1479419,1479419,NULL,KALA,KALA PHARMA,KALA PHARMACEUTICALS INC,NULL,833269470,1,NULL,NULL,2834,325411,4,12,35,107,1,12,22,5,1,4,NULL,NULL,NULL,3892000,37717652,86820000,00:00.0,1231,1,24:43.5,01:05.9,AE5814AB4E965A04EC79C72CC8BC68DC32F57838077C5C6E037FE40F538E60B1
69172,1633070,1633070,NULL,AXLA,AXCELLA HEALTH,AXCELLA HEALTH INC,NULL,13688745,1,NULL,NULL,2836,325414,4,12,35,107,1,12,22,5,1,4,NULL,NULL,NULL,0,24273096,18927000,00:00.0,1231,1,19:41.1,01:07.0,7F5292665711D3689178A8895D07B97FEDE4E150EC51BF44F6C9313169F718C7
69180,1428439,1428439,NULL,ROKU,ROKU,ROKU INC,NULL,828366836,1,NULL,NULL,4841,518210,9,27,73,187,3,14,6,5,1,15,889,1000,NULL,3126534000,4942017024,4412601000,00:00.0,1231,1,10:28.1,01:12.6,74CC63DD58769E87544FA102336F63276C6F0A122BC26838527F3A72B85B96D2
69181,1616533,1616533,NULL,SGH,SMART GLOBAL HLDG,SMART GLOBAL HOLDINGS INC,NULL,80673744,1,NULL,NULL,3674,334413,9,21,25,187,3,14,6,5,1,15,NULL,2000,NULL,1794889000,815809216,1640083000,00:00.0,826,1,10:28.1,01:07.0,F1320B858E29367493233B0506FD66E273608F918F2DC230BBEE43BDF9068C7B
69187,1477815,1477815,NULL,SG,SWEETGREEN,SWEETGREEN INC,NULL,962810664,1,NULL,NULL,5812,722211,1,23,31,133,1,8,9,5,1,4,NULL,2000,NULL,470105000,820432256,908935000,00:00.0,1231,1,53:26.8,01:05.5,F1D28E11D62200704D7FFD2EA61E68E48F35E7C4A551888DA752CA6C867C7579
69195,1754820,1754820,NULL,DM,DESKTOP METAL,DESKTOP METAL INC,NULL,80082668,1,NULL,NULL,3559,323115,2,25,33,107,1,12,22,5,1,4,NULL,2000,NULL,209023000,428729088,754347000,00:00.0,1231,1,57:27.9,01:05.6,561234105D50287F9DEBEC7F89222ABC7546487CE5366327E140BF2B755E939B
69198,1561550,1561550,NULL,DDOG,DATADOG,DATADOG INC,NULL,57610120,1,NULL,NULL,7372,511210,9,21,66,101,1,16,37,5,1,7,NULL,1000,NULL,1675100000,21594165248,3004852000,00:00.0,1231,1,10:28.1,01:12.6,595E311A57B4973ED72E295AD052B18E1D092176673036449661A0B3802FFF5E
69199,1358762,1358762,NULL,RETA,REATA PHARMA,REATA PHARMACEUTICALS INC,NULL,128566457,1,NULL,NULL,2834,325412,4,12,35,145,2,5,47,4,1,NULL,NULL,2000,NULL,2216000,1171165568,514491000,00:00.0,1231,1,41:03.0,01:05.5,640B3F3479359FBB3322C72F870B13FCCE4709EA37EFFEDE48D3F7880440A0E6
69200,1630031,1630031,1581068,NULL,BRIXMOR OPERATING PTRSHIP,BRIXMOR OPERATING PARTNERSHIP LP,NULL,79685597,1,NULL,NULL,6798,525930,3,19,59,101,1,16,37,5,4,NULL,NULL,NULL,NULL,1218074000,NULL,8435003000,00:00.0,1231,1,28:38.8,01:06.0,A6E2694609BE6D7FB59CAD44F795E8AD512548D614A80B6F1977D5FEBD76F9DC
69202,1626971,1626971,NULL,CRVS,CORVUS PHARMA,CORVUS PHARMACEUTICALS INC,NULL,62117948,1,NULL,NULL,2834,325412,4,12,35,217,3,13,6,7,1,NULL,NULL,NULL,NULL,NULL,36311740,68240000,00:00.0,1231,1,30:09.9,01:07.3,F18F9F6B93E523E881BFC310651B9B866080AF6D789A7B2E9274612C92F2ACAB
69203,1494891,1494891,NULL,SRTS,SENSUS HC,SENSUS HEALTHCARE INC,NULL,25068307,1,NULL,NULL,3841,334517,4,12,37,244,1,7,11,34,1,NULL,NULL,NULL,NULL,44532000,124756912,56735000,00:00.0,1231,1,30:17.9,01:05.6,3ECF3845B39A9362CD4CE60E8A49E1037F7B83BDFF62BD2CB9A9F10A9B4E0858
69209,1883685,1883685,NULL,DKNG,DRAFTKINGS,DRAFTKINGS INC,NULL,117057998,1,NULL,NULL,7990,713290,9,27,56,107,1,12,22,9,1,NULL,NULL,1000,NULL,2240461000,5058519552,4040152000,00:00.0,1231,1,57:27.9,01:13.7,53C1090304D1FA391023768D850FF13180CC6B59480B61BDCC65465A5FB8751E
69212,1625278,1625278,NULL,NRDS,NERDWALLET,NERDWALLET INC,NULL,78490543,1,NULL,NULL,7374,518210,3,3,9,217,3,13,6,5,1,4,NULL,2000,NULL,538900000,400467200,425700000,00:00.0,1231,1,34:32.0,01:05.1,5EBA72B204C5D3743AB37A4109B6E09F79FBADC3934D8D866FCA72AE97659732
69230,1715768,1715768,NULL,TGAN,TRANSPHORM,TRANSPHORM INC,NULL,796991425,1,NULL,NULL,3674,334413,2,17,83,172,3,10,6,34,1,NULL,NULL,2000,NULL,18246000,313800640,49245000,00:00.0,331,1,09:23.6,01:13.7,3A0E4E2C934D768FD1EAD3B919463FBEEDA1BA2004DC3870173EE2BB9A1CA754
69242,1544522,1544522,NULL,FRSH,FRESHWORKS,FRESHWORKS INC,NULL,105632153,1,NULL,NULL,7372,511210,9,21,66,187,3,14,6,5,1,7,NULL,NULL,NULL,497999000,2339211776,1380216000,00:00.0,1231,1,10:28.1,01:04.9,974AA999F3A582BBDF857C196AD285BC83AEF46012C42A55C23564A20B4A20C7
69287,1494259,1494259,NULL,CARG,CARGURUS,CARGURUS INC,NULL,800817079,1,NULL,NULL,7374,518210,9,27,56,107,1,12,22,4,1,NULL,NULL,2000,NULL,1655035000,1430813312,927102000,00:00.0,1231,1,41:03.0,01:09.3,1C0CFB10DBA0DFFA9D503085276F78FFBD2DA61F9ACB5A39DFA8AB58143BDC48
69293,1622229,1622229,NULL,COGT,COGENT BIOS,COGENT BIOSCIENCES INC (FKA UNUM THERAPEUTICS),NULL,79424244,1,NULL,NULL,2834,325412,4,12,35,107,1,12,22,7,1,NULL,NULL,2000,NULL,NULL,803774464,300810000,00:00.0,1231,1,41:03.0,01:08.6,4890BC39323C524D04D526746D5255A3441ABCFA9BB8EB03D7C18BC4AE4E263C
69296,1580864,1580864,NULL,VRM,VROOM,VROOM INC,NULL,109206513,1,NULL,NULL,5500,441120,1,2,7,154,2,9,47,7,1,NULL,805,NULL,NULL,1948901000,137496368,1619027000,00:00.0,1231,1,57:27.9,01:05.6,9CA994FD5098EE7116E4F4C75998ECBBC4380752CC3B44CC9C2174F8B4FE8999
69298,1012477,1012477,NULL,AVDL,AVADEL PHARMA,AVADEL PHARMACEUTICALS PLC,NULL,985640147,1,NULL,NULL,2834,325412,4,12,35,152,2,11,27,5,1,4,NULL,NULL,NULL,0,426273248,132785000,00:00.0,1231,1,08:40.8,26:31.6,13F37D0D32A6E34CFE8F713C781ACC2DDDBCB6AF4E2E4D7164002165223A8246
69316,1300699,1300699,NULL,ATNX,ATHENEX,ATHENEX INC,NULL,150210602,1,NULL,NULL,2834,325412,4,12,35,215,2,6,37,5,1,4,NULL,NULL,NULL,102821000,23658738,204055000,00:00.0,1231,1,41:03.0,01:06.0,E9A45FCC67CB65FD81D13CC66BFE47E835CA90C320F0E3401AA4BFA7096194B1
69334,1666138,1666138,NULL,ATKR,ATKORE,ATKORE INC,NULL,967156576,1,NULL,NULL,3690,335932,2,25,33,136,2,3,17,5,1,7,847,2000,NULL,3906969000,4473997824,2571364000,00:00.0,930,1,10:28.2,01:13.7,5DE21ECA59777BD7DE9BF22E25C2EF92E6DFBBB1842AC6B1AC212BB20CAB731A
69354,1616543,1616543,NULL,SENS,SENSEONICS HLDG,SENSEONICS HOLDINGS INC,NULL,80114009,1,NULL,NULL,3823,511210,4,12,37,133,1,8,23,6,1,NULL,NULL,2000,NULL,16389000,497386592,177673000,00:00.0,1231,1,41:03.1,01:24.0,59FA6693F789AFA38657A0F1ECFC088DDB94ACDC21A3AE1FDEF46E8E8CB0BEDE
69355,1648893,1648893,NULL,NVTRQ,NUVECTRA,NUVECTRA CORP,NULL,80087637,1,NULL,NULL,3841,339113,4,12,37,145,2,5,47,5,1,NULL,NULL,NULL,NULL,50861000,52688696,129688000,00:00.0,1231,1,09:45.3,09:02.6,78F062276FBC6919F20C64A1BADCEB430CFC91C4BFD080C45CC1FF9799739C34
69378,1805521,1805521,NULL,FFIE,FARADAY FUTURE INTELLIGENT ELECTRIC,FARADAY FUTURE INTELLIGENT ELECTRIC INC,NULL,117591299,1,NULL,NULL,3711,336111,1,2,46,172,3,10,6,49,1,NULL,NULL,2000,NULL,0,113327584,510288000,00:00.0,1231,1,07:20.3,01:15.1,5C07D4FB94FF5EE550CFD9741686DDB8A87E007E2BA6108CBAA3CC640C82C586
69382,1653477,1653477,NULL,NGVT,INGEVITY,INGEVITY CORP,NULL,79929405,1,NULL,NULL,2800,335991,2,25,33,120,1,2,44,7,1,NULL,NULL,2000,NULL,1668300000,2699564800,2736500000,00:00.0,1231,1,41:03.1,01:05.5,9EA1D0B0AFC0CFD05E8AB46073ED16B3ACF544099EAEF740479BC6B18BFE09F8
69396,1002638,1002638,NULL,OTEX,OPEN TEXT,OPEN TEXT CORP,NULL,248503187,1,NULL,NULL,7373,511210,9,21,66,NULL,NULL,NULL,NULL,6,3,NULL,NULL,NULL,NULL,3534213000,8093545472,11218206000,00:00.0,630,1,19:21.9,01:06.7,D041966B9CD6817A18D281C83295E840D26D7E5674F4AE42EDE2831E96C52D32
69403,1429386,1429386,NULL,PZRX,PHASERX,PHASERX INC,NULL,826362506,1,NULL,NULL,2834,325412,4,12,35,180,3,15,52,9,1,NULL,NULL,NULL,NULL,0,1169,6038000,00:00.0,1231,1,07:20.4,01:06.0,4CA76A2E8B8FD6BDCD2387CD118750F19DAB6D15CFE8635471579BBBE872AD3B
69404,1638287,1638287,NULL,NRBO,NEUROBO PHARMA,NEUROBO PHARMACEUTICALS INC,NULL,80155330,1,NULL,NULL,2834,325412,4,12,35,107,1,12,22,11,1,NULL,NULL,NULL,NULL,0,4390532,33534000,00:00.0,1231,1,19:45.2,01:06.2,C3DA9872BB5FCDD61C4ACBE1C9DD1E72E44E1B26D70078B1E130581C76AC6D26
69433,1569345,1569345,NULL,CXM,SPRINKLR,SPRINKLR INC,NULL,963393488,1,NULL,NULL,7372,334611,9,21,66,101,1,16,37,6,1,NULL,NULL,NULL,NULL,618190000,1271968384,1024991000,00:00.0,131,1,57:27.9,26:31.6,E6AB8F3B78C8EC0405E2D87484610BCCEB3827E0AF20DF5AAF3CF88B49A02375
69442,1653247,1653247,NULL,ASAP,WAITR HLDG,ASAP INC (FKA WAITR HOLDINGS INC),NULL,80247010,1,NULL,NULL,7389,511210,1,23,31,148,2,9,21,23,1,NULL,NULL,NULL,NULL,130001000,66855171,90651000,00:00.0,1231,1,24:20.4,01:06.8,11ED8D5C8371773E92BCD776D16AE52A8359B07E7FC37D403AACE5D7DB5E3F0A
69451,1699838,1699838,NULL,CFLT,CONFLUENT,CONFLUENT INC,NULL,80018499,1,NULL,NULL,7372,511210,9,27,56,187,3,14,6,7,1,NULL,NULL,1000,NULL,585944000,3382083328,2344849000,00:00.0,1231,1,59:13.1,01:13.7,C591B0A625FA16945F694B0A96F2C0FCF1ABF9596CDBEAEA8E484C4911354EAA
69452,1568651,1568651,NULL,OSCR,OSCAR HEALTH,OSCAR IHEALTH INC,NULL,79134130,1,NULL,NULL,6324,524114,4,7,28,101,1,16,37,7,1,NULL,NULL,2000,NULL,3963638000,432931616,4526601000,00:00.0,1231,1,57:27.9,01:05.6,0B87DC72BDD06F5C891E72D6D5E510E261A865A4A71676BD9B608CF46F9D10B3
69453,1751008,1751008,NULL,APP,APPLOVIN,APPLOVIN CORP,NULL,884894366,1,NULL,NULL,7370,541511,9,27,56,187,3,14,6,5,1,15,876,1000,NULL,2817058000,3056271872,5847846000,00:00.0,1231,1,10:28.2,01:13.7,6A9F7BCE99D35C9200D979CDB64246DF7573678AF004E5C8DFCA1156E569306E
